// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\kzakrys\source\repos\FindMostFrequentElement\FindMostFrequent\bin\Release\net6.0\15fe078e-c0b4-4718-abdf-a4cea210c1ac
// command took 1.9s and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\kzakrys\source\repos\FindMostFrequentElement\FindMostFrequent\bin\Release\net6.0\15fe078e-c0b4-4718-abdf-a4cea210c1ac
// command took 12.43s and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\kzakrys\source\repos\FindMostFrequentElement\FindMostFrequent\bin\Release\net6.0\15fe078e-c0b4-4718-abdf-a4cea210c1ac
// command took 2.26s and exited with 0
// ***** Done, took 00:00:16 (16.86 sec)   *****
// Found 3 benchmarks:
//   Implementations.GetMostFrequentWithLinq: DefaultJob
//   Implementations.GetMostFrequentWithDictionary: DefaultJob
//   Implementations.GetMostFrequentWithLinqMixedWithDictionary: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
Min = 3.773 ms, Q1 = 4.090 ms, Median = 4.220 ms, Q3 = 4.326 ms, Max = 4.624 ms
IQR = 0.236 ms, LowerFence = 3.735 ms, UpperFence = 4.681 ms
ConfidenceInterval = [4.127 ms; 4.294 ms] (CI 99.9%), Margin = 0.084 ms (1.99% of Mean)
Skewness = -0.29, Kurtosis = 2.84, MValue = 2

// ** Remained 2 (66.7%) benchmark(s) to run. Estimated finish 2023-03-24 11:24 (0h 2m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: Implementations.GetMostFrequentWithDictionary: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 15fe078e-c0b4-4718-abdf-a4cea210c1ac.dll --anonymousPipes 1300 1312 --benchmarkName FindMostFrequent.Implementations.GetMostFrequentWithDictionary --job Default --benchmarkId 1 in C:\Users\kzakrys\source\repos\FindMostFrequentElement\FindMostFrequent\bin\Release\net6.0\15fe078e-c0b4-4718-abdf-a4cea210c1ac\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 6.0.15 (6.0.1523.11507), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 380500.00 ns, 380.5000 us/op
WorkloadJitting  1: 1 op, 3063300.00 ns, 3.0633 ms/op

OverheadJitting  2: 16 op, 192300.00 ns, 12.0188 us/op
WorkloadJitting  2: 16 op, 7476400.00 ns, 467.2750 us/op

WorkloadPilot    1: 16 op, 6719800.00 ns, 419.9875 us/op
WorkloadPilot    2: 32 op, 13846000.00 ns, 432.6875 us/op
WorkloadPilot    3: 64 op, 27986200.00 ns, 437.2844 us/op
WorkloadPilot    4: 128 op, 54908800.00 ns, 428.9750 us/op
WorkloadPilot    5: 256 op, 112076000.00 ns, 437.7969 us/op
WorkloadPilot    6: 512 op, 223348700.00 ns, 436.2279 us/op
WorkloadPilot    7: 1024 op, 436727800.00 ns, 426.4920 us/op
WorkloadPilot    8: 2048 op, 861263400.00 ns, 420.5388 us/op

OverheadWarmup   1: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   2: 2048 op, 3500.00 ns, 1.7090 ns/op
OverheadWarmup   3: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadWarmup   4: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadWarmup   5: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadWarmup   6: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadWarmup   7: 2048 op, 3600.00 ns, 1.7578 ns/op

OverheadActual   1: 2048 op, 3500.00 ns, 1.7090 ns/op
OverheadActual   2: 2048 op, 3500.00 ns, 1.7090 ns/op
OverheadActual   3: 2048 op, 3500.00 ns, 1.7090 ns/op
OverheadActual   4: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual   5: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual   6: 2048 op, 3800.00 ns, 1.8555 ns/op
OverheadActual   7: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual   8: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual   9: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual  10: 2048 op, 3800.00 ns, 1.8555 ns/op
OverheadActual  11: 2048 op, 24200.00 ns, 11.8164 ns/op
OverheadActual  12: 2048 op, 3500.00 ns, 1.7090 ns/op
OverheadActual  13: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual  14: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual  15: 2048 op, 3700.00 ns, 1.8066 ns/op

WorkloadWarmup   1: 2048 op, 897505100.00 ns, 438.2349 us/op
WorkloadWarmup   2: 2048 op, 900654700.00 ns, 439.7728 us/op
WorkloadWarmup   3: 2048 op, 906215900.00 ns, 442.4882 us/op
WorkloadWarmup   4: 2048 op, 880053900.00 ns, 429.7138 us/op
WorkloadWarmup   5: 2048 op, 877644100.00 ns, 428.5372 us/op
WorkloadWarmup   6: 2048 op, 868976700.00 ns, 424.3050 us/op
WorkloadWarmup   7: 2048 op, 912633300.00 ns, 445.6217 us/op
WorkloadWarmup   8: 2048 op, 878680100.00 ns, 429.0430 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 927512700.00 ns, 452.8871 us/op
WorkloadActual   2: 2048 op, 929194600.00 ns, 453.7083 us/op
WorkloadActual   3: 2048 op, 885612800.00 ns, 432.4281 us/op
WorkloadActual   4: 2048 op, 905120100.00 ns, 441.9532 us/op
WorkloadActual   5: 2048 op, 890597900.00 ns, 434.8623 us/op
WorkloadActual   6: 2048 op, 862002900.00 ns, 420.8999 us/op
WorkloadActual   7: 2048 op, 848272800.00 ns, 414.1957 us/op
WorkloadActual   8: 2048 op, 850631000.00 ns, 415.3472 us/op
WorkloadActual   9: 2048 op, 908013900.00 ns, 443.3662 us/op
WorkloadActual  10: 2048 op, 933518500.00 ns, 455.8196 us/op
WorkloadActual  11: 2048 op, 913080000.00 ns, 445.8398 us/op
WorkloadActual  12: 2048 op, 893503000.00 ns, 436.2808 us/op
WorkloadActual  13: 2048 op, 913228700.00 ns, 445.9125 us/op
WorkloadActual  14: 2048 op, 883064500.00 ns, 431.1838 us/op
WorkloadActual  15: 2048 op, 877750100.00 ns, 428.5889 us/op
WorkloadActual  16: 2048 op, 880549300.00 ns, 429.9557 us/op
WorkloadActual  17: 2048 op, 878419700.00 ns, 428.9159 us/op
WorkloadActual  18: 2048 op, 887919800.00 ns, 433.5546 us/op
WorkloadActual  19: 2048 op, 851485400.00 ns, 415.7644 us/op
WorkloadActual  20: 2048 op, 874519600.00 ns, 427.0115 us/op
WorkloadActual  21: 2048 op, 918942900.00 ns, 448.7026 us/op
WorkloadActual  22: 2048 op, 892210100.00 ns, 435.6495 us/op
WorkloadActual  23: 2048 op, 885213600.00 ns, 432.2332 us/op
WorkloadActual  24: 2048 op, 897792500.00 ns, 438.3752 us/op
WorkloadActual  25: 2048 op, 895928500.00 ns, 437.4651 us/op
WorkloadActual  26: 2048 op, 934110200.00 ns, 456.1085 us/op
WorkloadActual  27: 2048 op, 906099500.00 ns, 442.4314 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 927509100.00 ns, 452.8853 us/op
WorkloadResult   2: 2048 op, 929191000.00 ns, 453.7065 us/op
WorkloadResult   3: 2048 op, 885609200.00 ns, 432.4264 us/op
WorkloadResult   4: 2048 op, 905116500.00 ns, 441.9514 us/op
WorkloadResult   5: 2048 op, 890594300.00 ns, 434.8605 us/op
WorkloadResult   6: 2048 op, 861999300.00 ns, 420.8981 us/op
WorkloadResult   7: 2048 op, 848269200.00 ns, 414.1939 us/op
WorkloadResult   8: 2048 op, 850627400.00 ns, 415.3454 us/op
WorkloadResult   9: 2048 op, 908010300.00 ns, 443.3644 us/op
WorkloadResult  10: 2048 op, 933514900.00 ns, 455.8178 us/op
WorkloadResult  11: 2048 op, 913076400.00 ns, 445.8381 us/op
WorkloadResult  12: 2048 op, 893499400.00 ns, 436.2790 us/op
WorkloadResult  13: 2048 op, 913225100.00 ns, 445.9107 us/op
WorkloadResult  14: 2048 op, 883060900.00 ns, 431.1821 us/op
WorkloadResult  15: 2048 op, 877746500.00 ns, 428.5872 us/op
WorkloadResult  16: 2048 op, 880545700.00 ns, 429.9540 us/op
WorkloadResult  17: 2048 op, 878416100.00 ns, 428.9141 us/op
WorkloadResult  18: 2048 op, 887916200.00 ns, 433.5528 us/op
WorkloadResult  19: 2048 op, 851481800.00 ns, 415.7626 us/op
WorkloadResult  20: 2048 op, 874516000.00 ns, 427.0098 us/op
WorkloadResult  21: 2048 op, 918939300.00 ns, 448.7008 us/op
WorkloadResult  22: 2048 op, 892206500.00 ns, 435.6477 us/op
WorkloadResult  23: 2048 op, 885210000.00 ns, 432.2314 us/op
WorkloadResult  24: 2048 op, 897788900.00 ns, 438.3735 us/op
WorkloadResult  25: 2048 op, 895924900.00 ns, 437.4633 us/op
WorkloadResult  26: 2048 op, 934106600.00 ns, 456.1067 us/op
WorkloadResult  27: 2048 op, 906095900.00 ns, 442.4296 us/op
// GC:  255 255 255 1378816208 2048
// Threading:  0 0 2048

// AfterAll
// Benchmark Process 30376 has exited with code 0.

Mean = 436.274 μs, StdErr = 2.298 μs (0.53%), N = 27, StdDev = 11.943 μs
Min = 414.194 μs, Q1 = 429.434 μs, Median = 435.648 μs, Q3 = 444.601 μs, Max = 456.107 μs
IQR = 15.167 μs, LowerFence = 406.683 μs, UpperFence = 467.352 μs
ConfidenceInterval = [427.754 μs; 444.793 μs] (CI 99.9%), Margin = 8.520 μs (1.95% of Mean)
Skewness = -0.1, Kurtosis = 2.17, MValue = 2

// ** Remained 1 (33.3%) benchmark(s) to run. Estimated finish 2023-03-24 11:23 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: Implementations.GetMostFrequentWithLinqMixedWithDictionary: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 15fe078e-c0b4-4718-abdf-a4cea210c1ac.dll --anonymousPipes 1932 1940 --benchmarkName FindMostFrequent.Implementations.GetMostFrequentWithLinqMixedWithDictionary --job Default --benchmarkId 2 in C:\Users\kzakrys\source\repos\FindMostFrequentElement\FindMostFrequent\bin\Release\net6.0\15fe078e-c0b4-4718-abdf-a4cea210c1ac\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 6.0.15 (6.0.1523.11507), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 225800.00 ns, 225.8000 us/op
WorkloadJitting  1: 1 op, 6526800.00 ns, 6.5268 ms/op

OverheadJitting  2: 16 op, 185800.00 ns, 11.6125 us/op
WorkloadJitting  2: 16 op, 30216800.00 ns, 1.8885 ms/op

WorkloadPilot    1: 16 op, 24841300.00 ns, 1.5526 ms/op
WorkloadPilot    2: 32 op, 63406000.00 ns, 1.9814 ms/op
WorkloadPilot    3: 64 op, 109801800.00 ns, 1.7157 ms/op
WorkloadPilot    4: 128 op, 244883800.00 ns, 1.9132 ms/op
WorkloadPilot    5: 256 op, 520829100.00 ns, 2.0345 ms/op

OverheadWarmup   1: 256 op, 2000.00 ns, 7.8125 ns/op
OverheadWarmup   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   3: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadWarmup   4: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadWarmup   5: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   6: 256 op, 700.00 ns, 2.7344 ns/op
OverheadWarmup   7: 256 op, 700.00 ns, 2.7344 ns/op
OverheadWarmup   8: 256 op, 700.00 ns, 2.7344 ns/op

OverheadActual   1: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   2: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   3: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   4: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   5: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadActual   6: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   7: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   8: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   9: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  10: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  11: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  12: 256 op, 700.00 ns, 2.7344 ns/op
OverheadActual  13: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  14: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  15: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  16: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  19: 256 op, 1500.00 ns, 5.8594 ns/op
OverheadActual  20: 256 op, 900.00 ns, 3.5156 ns/op

WorkloadWarmup   1: 256 op, 541236300.00 ns, 2.1142 ms/op
